OTU	Size	Taxonomy	taxname	phylum
Otu0154	6668	Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Streptococcaceae(100);Lactococcus(100);	Otu0154_Lactococcus	Firmicutes
Otu0155	6654	Bacteria(100);Proteobacteria(100);Epsilonproteobacteria(100);Campylobacterales(100);Campylobacteraceae(100);Campylobacter(100);	Otu0155_Campylobacter	Proteobacteria
Otu0156	6620	Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Lactobacillaceae(100);Lactobacillus(100);	Otu0156_Lactobacillus	Firmicutes
Otu0157	6522	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Blautia(100);	Otu0157_Blautia	Firmicutes
Otu0158	6452	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Fusicatenibacter(100);	Otu0158_Fusicatenibacter	Firmicutes
Otu0159	6404	Bacteria(100);Bacteroidetes(100);Flavobacteriia(100);Flavobacteriales(100);Flavobacteriaceae(100);Capnocytophaga(100);	Otu0159_Capnocytophaga	Bacteroidetes
Otu0160	6400	Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Porphyromonadaceae(100);Porphyromonadaceae_unclassified(100);	Otu0160_Porphyromonadaceae_unclassified	Bacteroidetes
Otu0161	6329	Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Lactobacillaceae(100);Lactobacillus(100);	Otu0161_Lactobacillus	Firmicutes
Otu0162	6308	Bacteria(100);Spirochaetes(100);Spirochaetia(100);Spirochaetales(100);Spirochaetaceae(100);Treponema(100);	Otu0162_Treponema	Spirochaetes
Otu0163	6153	Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Porphyromonadaceae(100);Porphyromonadaceae_unclassified(100);	Otu0163_Porphyromonadaceae_unclassified	Bacteroidetes
Otu0164	6133	Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Bacteroidales_unclassified(100);Bacteroidales_unclassified(100);	Otu0164_Bacteroidales_unclassified	Bacteroidetes
Otu0165	5993	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Blautia(100);	Otu0165_Blautia	Firmicutes
Otu0166	5972	Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Bacteroidales_unclassified(96);Bacteroidales_unclassified(96);	Otu0166_Bacteroidales_unclassified	Bacteroidetes
Otu0167	5749	Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Pseudomonadales(100);Moraxellaceae(100);Enhydrobacter(100);	Otu0167_Enhydrobacter	Proteobacteria
Otu0168	5745	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Ruminococcaceae_unclassified(100);	Otu0168_Ruminococcaceae_unclassified	Firmicutes
Otu0169	5717	Bacteria(100);Bacteroidetes(100);Flavobacteriia(100);Flavobacteriales(100);Flavobacteriaceae(100);Capnocytophaga(100);	Otu0169_Capnocytophaga	Bacteroidetes
Otu0170	5655	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Blautia(100);	Otu0170_Blautia	Firmicutes
Otu0172	5435	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Blautia(100);	Otu0172_Blautia	Firmicutes
Otu0173	5421	Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Lactobacillaceae(100);Lactobacillus(100);	Otu0173_Lactobacillus	Firmicutes
Otu0174	5300	Bacteria(100);Actinobacteria(100);Actinobacteria(100);Actinomycetales(100);Micrococcaceae(100);Micrococcus(99);	Otu0174_Micrococcus	Actinobacteria
Otu0175	5262	Bacteria(100);Deinococcus-Thermus(100);Deinococci(100);Deinococcales(100);Deinococcaceae(100);Deinococcus(100);	Otu0175_Deinococcus	Deinococcus-Thermus
Otu0176	5255	Bacteria(100);Synergistetes(100);Synergistia(100);Synergistales(100);Synergistaceae(100);Fretibacterium(100);	Otu0176_Fretibacterium	Synergistetes
Otu0177	5247	Bacteria(100);Spirochaetes(100);Spirochaetia(100);Spirochaetales(100);Spirochaetaceae(100);Treponema(100);	Otu0177_Treponema	Spirochaetes
Otu0178	5242	Bacteria(100);Fusobacteria(100);Fusobacteriia(100);Fusobacteriales(100);Fusobacteriaceae(100);Fusobacterium(100);	Otu0178_Fusobacterium	Fusobacteria
Otu0179	5200	Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Bacteroidaceae(100);Bacteroides(100);	Otu0179_Bacteroides	Bacteroidetes
Otu0180	5180	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Ruminococcaceae_unclassified(97);	Otu0180_Ruminococcaceae_unclassified	Firmicutes
Otu0181	5156	Bacteria(100);Tenericutes(100);Mollicutes(100);Mycoplasmatales(100);Mycoplasmataceae(100);Mycoplasma(100);	Otu0181_Mycoplasma	Tenericutes
Otu0182	4984	Bacteria(100);Actinobacteria(100);Actinobacteria(100);Actinomycetales(100);Nocardiaceae(100);Nocardia(100);	Otu0182_Nocardia	Actinobacteria
Otu0183	4755	Bacteria(100);Bacteroidetes(100);Flavobacteriia(100);Flavobacteriales(100);Flavobacteriaceae(100);Flavobacteriaceae_unclassified(100);	Otu0183_Flavobacteriaceae_unclassified	Bacteroidetes
Otu0184	4745	Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Prevotellaceae(100);Prevotella(100);	Otu0184_Prevotella	Bacteroidetes
Otu0185	4691	Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Neisseriales(100);Neisseriaceae(100);Neisseria(99);	Otu0185_Neisseria	Proteobacteria
Otu0186	4605	Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Prevotellaceae(54);Prevotellaceae_unclassified(54);	Otu0186_Prevotellaceae_unclassified	Bacteroidetes
Otu0187	4518	Bacteria(100);Actinobacteria(100);Actinobacteria(100);Coriobacteriales(100);Coriobacteriaceae(100);Collinsella(100);	Otu0187_Collinsella	Actinobacteria
Otu0188	4437	Bacteria(100);Firmicutes(100);Bacilli(100);Bacillales(100);Bacillales_unclassified(100);Bacillales_unclassified(100);	Otu0188_Bacillales_unclassified	Firmicutes
Otu0189	4363	Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Prevotellaceae(100);Paraprevotella(100);	Otu0189_Paraprevotella	Bacteroidetes
Otu0191	4342	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Clostridiales_Incertae_Sedis_XI(100);Parvimonas(100);	Otu0191_Parvimonas	Firmicutes
Otu0192	4258	Bacteria(100);Spirochaetes(100);Spirochaetia(100);Spirochaetales(100);Spirochaetaceae(100);Treponema(100);	Otu0192_Treponema	Spirochaetes
Otu0193	4232	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Lachnospiraceae_unclassified(100);	Otu0193_Lachnospiraceae_unclassified	Firmicutes
Otu0194	4225	Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Streptococcaceae(100);Streptococcus(100);	Otu0194_Streptococcus	Firmicutes
Otu0195	4200	Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Rikenellaceae(100);Alistipes(100);	Otu0195_Alistipes	Bacteroidetes
Otu0196	4155	Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Porphyromonadaceae(100);Porphyromonas(100);	Otu0196_Porphyromonas	Bacteroidetes
Otu0197	4128	Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Prevotellaceae(60);Prevotellaceae_unclassified(60);	Otu0197_Prevotellaceae_unclassified	Bacteroidetes
Otu0198	4126	Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Porphyromonadaceae(100);Tannerella(100);	Otu0198_Tannerella	Bacteroidetes
Otu0199	4107	Bacteria(100);Synergistetes(100);Synergistia(100);Synergistales(100);Synergistaceae(100);Fretibacterium(100);	Otu0199_Fretibacterium	Synergistetes
Otu0200	4104	Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Pseudomonadales(100);Moraxellaceae(100);Moraxella(100);	Otu0200_Moraxella	Proteobacteria
Otu0201	4071	Bacteria(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);	Otu0201_Bacteria_unclassified	Bacteria_unclassified
Otu0202	4022	Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Bacteroidales_unclassified(100);Bacteroidales_unclassified(100);	Otu0202_Bacteroidales_unclassified	Bacteroidetes
Otu0203	3947	Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Porphyromonadaceae(100);Porphyromonas(100);	Otu0203_Porphyromonas	Bacteroidetes
Otu0205	3895	Bacteria(100);Actinobacteria(100);Actinobacteria(100);Actinomycetales(100);Actinomycetales_unclassified(100);Actinomycetales_unclassified(100);	Otu0205_Actinomycetales_unclassified	Actinobacteria
Otu0206	3750	Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Streptococcaceae(100);Streptococcus(100);	Otu0206_Streptococcus	Firmicutes
Otu0207	3718	Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Porphyromonadaceae(100);Porphyromonadaceae_unclassified(100);	Otu0207_Porphyromonadaceae_unclassified	Bacteroidetes
Otu0209	3681	Bacteria(100);Firmicutes(100);Erysipelotrichia(100);Erysipelotrichales(100);Erysipelotrichaceae(100);Bulleidia(100);	Otu0209_Bulleidia	Firmicutes
Otu0210	3681	Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Neisseriales(100);Neisseriaceae(100);Eikenella(82);	Otu0210_Eikenella	Proteobacteria
Otu0211	3646	Bacteria(100);Firmicutes(100);Negativicutes(100);Selenomonadales(100);Veillonellaceae(100);Selenomonas(100);	Otu0211_Selenomonas	Firmicutes
Otu0212	3630	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Clostridium_IV(100);	Otu0212_Clostridium_IV	Firmicutes
Otu0213	3617	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Clostridiales_unclassified(100);Clostridiales_unclassified(100);	Otu0213_Clostridiales_unclassified	Firmicutes
Otu0215	3593	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Oribacterium(100);	Otu0215_Oribacterium	Firmicutes
Otu0217	3497	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Lachnospiraceae_unclassified(100);	Otu0217_Lachnospiraceae_unclassified	Firmicutes
Otu0218	3495	Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Prevotellaceae(100);Prevotella(100);	Otu0218_Prevotella	Bacteroidetes
Otu0219	3493	Bacteria(100);Fusobacteria(100);Fusobacteriia(100);Fusobacteriales(100);Leptotrichiaceae(100);Streptobacillus(100);	Otu0219_Streptobacillus	Fusobacteria
Otu0220	3492	Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Prevotellaceae(100);Prevotella(100);	Otu0220_Prevotella	Bacteroidetes
Otu0221	3486	Bacteria(100);Fusobacteria(100);Fusobacteriia(100);Fusobacteriales(100);Leptotrichiaceae(100);Leptotrichia(100);	Otu0221_Leptotrichia	Fusobacteria
Otu0222	3484	Bacteria(100);Bacteroidetes(100);Bacteroidetes_unclassified(100);Bacteroidetes_unclassified(100);Bacteroidetes_unclassified(100);Bacteroidetes_unclassified(100);	Otu0222_Bacteroidetes_unclassified	Bacteroidetes
Otu0223	3480	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Peptostreptococcaceae(100);Peptostreptococcaceae_unclassified(67);	Otu0223_Peptostreptococcaceae_unclassified	Firmicutes
Otu0224	3373	Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Porphyromonadaceae(100);Tannerella(100);	Otu0224_Tannerella	Bacteroidetes
Otu0225	3314	Bacteria(100);Fusobacteria(100);Fusobacteriia(100);Fusobacteriales(100);Fusobacteriaceae(100);Fusobacterium(100);	Otu0225_Fusobacterium	Fusobacteria
Otu0227	3271	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Ruminococcaceae_unclassified(95);	Otu0227_Ruminococcaceae_unclassified	Firmicutes
Otu0228	3271	Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Prevotellaceae(100);Prevotella(100);	Otu0228_Prevotella	Bacteroidetes
Otu0229	3264	Bacteria(100);Fusobacteria(100);Fusobacteriia(100);Fusobacteriales(100);Leptotrichiaceae(100);Leptotrichia(100);	Otu0229_Leptotrichia	Fusobacteria
Otu0230	3251	Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Burkholderiales(100);Oxalobacteraceae(100);Massilia(100);	Otu0230_Massilia	Proteobacteria
Otu0231	0	unknown;	Otu0231_unknown	unknown
Otu0232	3185	Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Burkholderiales(100);Comamonadaceae(100);Comamonas(100);	Otu0232_Comamonas	Proteobacteria
Otu0233	3145	Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Porphyromonadaceae(100);Parabacteroides(100);	Otu0233_Parabacteroides	Bacteroidetes
Otu0234	3060	Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Pasteurellales(100);Pasteurellaceae(100);Pasteurellaceae_unclassified(97);	Otu0234_Pasteurellaceae_unclassified	Proteobacteria
Otu0235	0	unknown;	Otu0235_unknown	unknown
Otu0236	3038	Bacteria(100);Spirochaetes(100);Spirochaetia(100);Spirochaetales(100);Spirochaetaceae(100);Treponema(100);	Otu0236_Treponema	Spirochaetes
Otu0237	3030	Bacteria(100);Firmicutes(100);Negativicutes(100);Selenomonadales(100);Veillonellaceae(100);Veillonella(100);	Otu0237_Veillonella	Firmicutes
Otu0238	3020	Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Prevotellaceae(100);Prevotella(100);	Otu0238_Prevotella	Bacteroidetes
Otu0239	2994	Bacteria(100);Firmicutes(100);Negativicutes(100);Selenomonadales(100);Veillonellaceae(100);Veillonellaceae_unclassified(99);	Otu0239_Veillonellaceae_unclassified	Firmicutes
Otu0240	2989	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Lachnospiraceae_unclassified(97);	Otu0240_Lachnospiraceae_unclassified	Firmicutes
Otu0241	2989	Bacteria(100);Actinobacteria(100);Actinobacteria(100);Actinomycetales(100);Actinomycetaceae(99);Actinomyces(99);	Otu0241_Actinomyces	Actinobacteria
Otu0242	2988	Bacteria(100);Proteobacteria(100);Alphaproteobacteria(100);Rhizobiales(100);Phyllobacteriaceae(100);Phyllobacterium(100);	Otu0242_Phyllobacterium	Proteobacteria
Otu0243	2819	Bacteria(100);Actinobacteria(100);Actinobacteria(100);Actinomycetales(100);Actinomycetaceae(100);Mobiluncus(100);	Otu0243_Mobiluncus	Actinobacteria
Otu0244	2806	Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Lactobacillaceae(100);Lactobacillus(100);	Otu0244_Lactobacillus	Firmicutes
Otu0245	2729	Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Prevotellaceae(100);Prevotella(100);	Otu0245_Prevotella	Bacteroidetes
Otu0246	2727	Bacteria(100);Firmicutes(100);Firmicutes_unclassified(86);Firmicutes_unclassified(86);Firmicutes_unclassified(86);Firmicutes_unclassified(86);	Otu0246_Firmicutes_unclassified	Firmicutes
Otu0247	2720	Bacteria(100);Fusobacteria(100);Fusobacteriia(100);Fusobacteriales(100);Leptotrichiaceae(100);Leptotrichia(100);	Otu0247_Leptotrichia	Fusobacteria
Otu0248	2703	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Ruminococcus2(95);	Otu0248_Ruminococcus2	Firmicutes
Otu0249	2618	Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Burkholderiales(100);Comamonadaceae(100);Comamonas(96);	Otu0249_Comamonas	Proteobacteria
Otu0250	2600	Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Rikenellaceae(100);Alistipes(100);	Otu0250_Alistipes	Bacteroidetes
Otu0251	2540	Bacteria(100);Proteobacteria(100);Alphaproteobacteria(100);Rhizobiales(100);Methylobacteriaceae(100);Methylobacteriaceae_unclassified(100);	Otu0251_Methylobacteriaceae_unclassified	Proteobacteria
Otu0252	2508	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Peptoniphilaceae(100);Peptoniphilus(100);	Otu0252_Peptoniphilus	Firmicutes
Otu0253	2492	Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Neisseriales(100);Neisseriaceae(100);Neisseriaceae_unclassified(69);	Otu0253_Neisseriaceae_unclassified	Proteobacteria
Otu0254	2471	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Catonella(100);	Otu0254_Catonella	Firmicutes
Otu0255	2466	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Shuttleworthia(100);	Otu0255_Shuttleworthia	Firmicutes
Otu0256	2466	Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Prevotellaceae(100);Prevotella(100);	Otu0256_Prevotella	Bacteroidetes
Otu0257	2461	Bacteria(100);Proteobacteria(100);Alphaproteobacteria(100);Rhizobiales(100);Methylobacteriaceae(100);Methylobacterium(100);	Otu0257_Methylobacterium	Proteobacteria
Otu0258	2450	Bacteria(100);Actinobacteria(100);Actinobacteria(100);Coriobacteriales(100);Coriobacteriaceae(100);Cryptobacterium(100);	Otu0258_Cryptobacterium	Actinobacteria
Otu0259	2418	Bacteria(100);Spirochaetes(100);Spirochaetia(100);Spirochaetales(100);Spirochaetaceae(100);Treponema(100);	Otu0259_Treponema	Spirochaetes
Otu0260	2408	Bacteria(100);Spirochaetes(100);Spirochaetia(100);Spirochaetales(100);Spirochaetaceae(100);Treponema(100);	Otu0260_Treponema	Spirochaetes
Otu0261	2406	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Blautia(100);	Otu0261_Blautia	Firmicutes
Otu0262	2404	Bacteria(100);Actinobacteria(100);Actinobacteria(100);Actinomycetales(100);Corynebacteriaceae(100);Corynebacterium(100);	Otu0262_Corynebacterium	Actinobacteria
Otu0263	2352	Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Prevotellaceae(100);Prevotella(100);	Otu0263_Prevotella	Bacteroidetes
Otu0265	2212	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Butyrivibrio(100);	Otu0265_Butyrivibrio	Firmicutes
Otu0268	2103	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Ruminococcaceae_unclassified(100);	Otu0268_Ruminococcaceae_unclassified	Firmicutes
Otu0269	2068	Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Porphyromonadaceae(100);Porphyromonadaceae_unclassified(100);	Otu0269_Porphyromonadaceae_unclassified	Bacteroidetes
Otu0271	2038	Bacteria(100);Fusobacteria(100);Fusobacteriia(100);Fusobacteriales(100);Leptotrichiaceae(100);Leptotrichia(100);	Otu0271_Leptotrichia	Fusobacteria
Otu0272	2018	Bacteria(100);Acidobacteria(100);Acidobacteria_Gp6(100);Gp6(100);Gp6_unclassified(100);Gp6_unclassified(100);	Otu0272_Gp6_unclassified	Acidobacteria
Otu0274	2007	Bacteria(100);Fusobacteria(100);Fusobacteriia(100);Fusobacteriales(100);Leptotrichiaceae(100);Leptotrichia(100);	Otu0274_Leptotrichia	Fusobacteria
Otu0275	1999	Bacteria(100);Actinobacteria(100);Actinobacteria(100);Actinomycetales(100);Micrococcaceae(100);Rothia(100);	Otu0275_Rothia	Actinobacteria
Otu0276	1988	Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Streptococcaceae(100);Streptococcus(100);	Otu0276_Streptococcus	Firmicutes
Otu0277	1946	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Blautia(100);	Otu0277_Blautia	Firmicutes
Otu0278	1942	Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Bacteroidaceae(100);Bacteroides(100);	Otu0278_Bacteroides	Bacteroidetes
Otu0279	1904	Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Xanthomonadales(100);Xanthomonadaceae(100);Stenotrophomonas(100);	Otu0279_Stenotrophomonas	Proteobacteria
Otu0281	1833	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Lachnospiraceae_unclassified(100);	Otu0281_Lachnospiraceae_unclassified	Firmicutes
Otu0282	1828	Bacteria(100);Spirochaetes(100);Spirochaetia(100);Spirochaetales(100);Spirochaetaceae(100);Treponema(100);	Otu0282_Treponema	Spirochaetes
Otu0283	1781	Bacteria(100);Firmicutes(100);Negativicutes(100);Selenomonadales(100);Veillonellaceae(100);Veillonella(100);	Otu0283_Veillonella	Firmicutes
Otu0284	1778	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Acetatifactor(100);	Otu0284_Acetatifactor	Firmicutes
Otu0285	1775	Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Neisseriales(100);Neisseriaceae(100);Kingella(100);	Otu0285_Kingella	Proteobacteria
Otu0288	1723	Bacteria(100);Actinobacteria(100);Actinobacteria(100);Actinomycetales(100);Actinomycetaceae(100);Actinomyces(100);	Otu0288_Actinomyces	Actinobacteria
Otu0289	1719	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Clostridiales_unclassified(100);Clostridiales_unclassified(100);	Otu0289_Clostridiales_unclassified	Firmicutes
Otu0291	1668	Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Prevotellaceae(100);Prevotella(100);	Otu0291_Prevotella	Bacteroidetes
Otu0292	1667	Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Burkholderiales(100);Burkholderiaceae(100);Lautropia(100);	Otu0292_Lautropia	Proteobacteria
